CodigoNotadeEmpenho,DatadoEmpenho,NomeUsuarioQueCriou,InstituicaoCodigoUnidadeGestora,NUMERO_PROCESSO,Valor Original,Valor Corrente,Saldo a Liquidar,Quantidade
2026160101NE000519,11/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2160587,"R$ 5,674.95","R$ 5,674.95","R$ 2,670.54",6
2026160101NE000520,11/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2167097,"R$ 40,057.12","R$ 40,057.12","R$ 28,333.08",7
2026160101NE000521,12/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2179018,"R$ 45,725.60","R$ 45,725.60","R$ 11,431.40",4
2026160101NE000522,12/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2175514,"R$ 39,920.00","R$ 26,613.20","R$ 6,653.20",3
2026160101NE000523,12/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2158270,"R$ 95,760.00","R$ 95,760.00","R$ 35,910.00",5
2026160101NE000524,12/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2163386,"R$ 1,973,974.16","R$ 1,973,974.16",R$ 0.00,1
2026160101NE000525,12/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2200603,"R$ 7,856.64","R$ 7,856.64","R$ 4,910.40",8
2026160101NE000526,12/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2186064,"R$ 5,747.26","R$ 5,747.26","R$ 4,221.43",12
2026160101NE000527,12/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2189503,"R$ 166,334.88","R$ 166,334.88","R$ 41,583.72",4
2026160101NE000528,12/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2183600,"R$ 84,873.24","R$ 84,873.24","R$ 21,218.31",4
2026160101NE000529,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2196148,"R$ 5,923.76","R$ 5,923.76","R$ 3,702.35",8
2026160101NE000530,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1539129,R$ 370.61,R$ 0.00,R$ 0.00,0
2026160101NE000531,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539111/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000532,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1539111,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000533,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539111/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000534,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2018/443608,"R$ 9,155.97","R$ 9,155.97","R$ 9,155.97",1
2026160101NE000535,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1539108,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000536,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539108/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000537,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1539107,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000538,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2019/471947,"R$ 8,594.62","R$ 8,594.62","R$ 8,594.62",1
2026160101NE000539,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539107/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000540,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2174224,"R$ 40,800.00","R$ 40,800.00","R$ 13,800.00",5
2026160101NE000541,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1539140,R$ 370.61,R$ 0.00,R$ 0.00,0
2026160101NE000542,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2144198,"R$ 5,750.34","R$ 5,750.34","R$ 4,308.69",12
2026160101NE000543,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2019/435036,"R$ 7,324.77","R$ 7,324.77","R$ 7,324.77",1
2026160101NE000544,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2155393,"R$ 10,269.89","R$ 10,269.89","R$ 6,871.76",10
2026160101NE000545,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1539106,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000546,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539140/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000547,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2146448,"R$ 1,511.36","R$ 1,511.36",R$ 414.38,5
2026160101NE000548,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2160636,"R$ 4,251.60","R$ 4,251.60","R$ 2,696.13",9
2026160101NE000549,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2142909,"R$ 2,872.96","R$ 2,872.96","R$ 1,276.84",6
2026160101NE000550,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1539105,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000551,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539105/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000552,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2017/415981,"R$ 2,533.60","R$ 2,533.60","R$ 2,533.60",1
2026160101NE000553,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539114/2026,R$ 617.68,R$ 617.68,R$ 617.68,2.5
2026160101NE000554,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539093/2026,R$ 617.68,R$ 0.00,R$ 0.00,0
2026160101NE000555,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539095/2026,R$ 617.68,R$ 0.00,R$ 0.00,0
2026160101NE000556,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2021/729084,"R$ 2,498.60","R$ 2,498.60","R$ 2,498.60",1
2026160101NE000557,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2193496,"R$ 39,416.37",R$ 0.00,R$ 0.00,4
2026160101NE000558,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2020/819793,"R$ 3,578.88","R$ 3,578.88","R$ 3,578.88",1
2026160101NE000559,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,14.133/2021 - DEC.12.343/2024,"R$ 4,400.00",R$ 0.00,R$ 0.00,0
2026160101NE000560,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,14.133/2021 - DEC.12.343/2024,"-R$ 4,400.00",R$ 0.00,R$ 0.00,-1
2026160101NE000561,13/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538818/2026,"R$ 4,400.00","R$ 4,400.00",R$ 0.00,1
2026160101NE000562,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2022/34838,"R$ 2,120.41","R$ 2,120.41","R$ 2,120.41",1
2026160101NE000563,13/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2192738,"R$ 60,404.14","R$ 60,404.14","R$ 19,834.12",5
2026160101NE000564,13/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2022/1040216,"R$ 1,240.83","R$ 1,240.83","R$ 1,240.83",1
2026160101NE000565,13/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2216810,"R$ 8,381.84",R$ 0.00,R$ 0.00,8
2026160101NE000566,13/02/2026,ENILSON SANTANA MOREIRA BITTENCOURT,160101,E-2026/2137889,"R$ 96,699.61","R$ 96,699.61",R$ 0.00,312
2026160101NE000567,13/02/2026,ADRIANA BATISTA FONSECA,160101,2026/2211109,"R$ 340,186.37",R$ 0.00,R$ 0.00,-6
2026160101NE000568,13/02/2026,ADRIANA BATISTA FONSECA,160101,2026/2211109,"R$ 1,309.23","R$ 1,309.23",R$ 0.00,0
2026160101NE000569,13/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2211109,"-R$ 340,186.37",R$ 0.00,R$ 0.00,-6
2026160101NE000570,13/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2211109,"R$ 340,186.37","R$ 340,186.37",R$ 0.00,6
2026160101NE000571,13/02/2026,ADRIANA BATISTA FONSECA,160101,2026/2211109,"R$ 1,471.92","R$ 1,471.92",R$ 0.00,0
2026160101NE000572,13/02/2026,ADRIANA BATISTA FONSECA,160101,2026/2211109,"R$ 1,028.97","R$ 1,028.97",R$ 0.00,0
2026160101NE000573,13/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2211109,R$ 437.64,R$ 437.64,R$ 0.00,1
2026160101NE000574,13/02/2026,ADRIANA BATISTA FONSECA,160101,2026/2211109,"R$ 2,594.72","R$ 2,594.72",R$ 0.00,0
2026160101NE000575,13/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2211109,"R$ 2,152.72","R$ 2,152.72",R$ 0.00,1
2026160101NE000576,13/02/2026,ANTONIO PAULO SOUZA,160101,2026/2166247,"R$ 19,008.12","R$ 19,008.12","R$ 14,256.09",12
2026160101NE000577,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1539129,-R$ 370.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000578,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1539111,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000579,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1539108,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000580,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1539107,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000581,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1539140,-R$ 370.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000582,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1539105,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000583,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539147/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000584,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539148/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000585,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539093/2026,-R$ 617.68,R$ 0.00,R$ 0.00,-2.5
2026160101NE000586,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538866/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000587,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539095/2026,-R$ 617.68,R$ 0.00,R$ 0.00,-2.5
2026160101NE000588,18/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538857/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000589,19/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2238500,"R$ 118,023.20","R$ 118,023.20","R$ 29,505.80",4
2026160101NE000590,19/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,E-2026/2217959,"R$ 66,074.96","R$ 66,074.96","R$ 16,518.74",4
2026160101NE000591,19/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2226619,"R$ 120,620.72","R$ 120,620.72","R$ 30,155.18",4
2026160101NE000592,19/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2208893,"R$ 8,680.02","R$ 8,680.02","R$ 6,305.52",11
2026160101NE000593,19/02/2026,ENILSON SANTANA MOREIRA BITTENCOURT,160101,E-2026/2146251,"R$ 30,481.52","R$ 30,481.52","R$ 7,620.38",4
2026160101NE000594,19/02/2026,ENILSON SANTANA MOREIRA BITTENCOURT,160101,E-2026/2225975,"R$ 7,915.20","R$ 7,915.20",R$ 0.00,1552
2026160101NE000595,19/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2226460,"R$ 47,559.02","R$ 47,559.02",R$ 0.00,3
2026160101NE000596,19/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2158763,"R$ 76,678.50","R$ 76,678.50","R$ 13,531.50",34
2026160101NE000597,19/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539329/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000598,19/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2234588,"R$ 59,900.24","R$ 59,900.24","R$ 14,975.06",4
2026160101NE000599,19/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539028/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000600,19/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2023/1351617,"R$ 335,342.48","R$ 335,342.48",R$ 0.00,1
2026160101NE000601,19/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/3624302,"R$ 2,165,291.23",R$ 0.00,R$ 0.00,0
2026160101NE000602,20/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/3624302,"-R$ 2,165,291.23",R$ 0.00,R$ 0.00,-1
2026160101NE000603,20/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/3624302,"R$ 2,165,291.23","R$ 2,165,291.23",R$ 0.00,1
2026160101NE000604,20/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2130590,"-R$ 149,979.88",R$ 0.00,R$ 0.00,-1
2026160101NE000605,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539313/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000606,20/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2239607,"R$ 3,505.28","R$ 3,505.28","R$ 1,752.64",4
2026160101NE000607,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,15392229/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000608,20/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/2450369,"R$ 575,870.16","R$ 575,870.16",R$ 0.00,1
2026160101NE000609,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539146/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000610,20/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/2304921,"R$ 1,742,316.75","R$ 1,742,316.75",R$ 0.00,1
2026160101NE000611,20/02/2026,Sandro Marcelo Araujo da Cunha - SEFA,160101,1,R$ 1.00,R$ 0.00,R$ 0.00,0
2026160101NE000612,20/02/2026,Sandro Marcelo Araujo da Cunha - SEFA,160101,1,-R$ 1.00,R$ 0.00,R$ 0.00,-1
2026160101NE000613,20/02/2026,EDYJANES ANGELO DA SILVA,160101,E-2026/2233094,"R$ 2,208.52","R$ 2,208.52",R$ 649.50,3
2026160101NE000614,20/02/2026,EDYJANES ANGELO DA SILVA,160101,E-2026/2130590,"R$ 149,979.88","R$ 149,979.88","R$ 37,494.97",4
2026160101NE000615,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 100,000.00","R$ 300,000.00","R$ 80,015.29",2
2026160101NE000616,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 20,000.00","R$ 20,000.00","R$ 17,037.94",1
2026160101NE000617,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 20,000.00","R$ 30,000.00","R$ 14,776.87",2
2026160101NE000618,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539300/2026,"R$ 1,844.85",R$ 0.00,R$ 0.00,0
2026160101NE000619,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 50,000.00","R$ 50,000.00","R$ 40,390.23",1
2026160101NE000620,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 10,000.00","R$ 10,000.00","R$ 10,000.00",1
2026160101NE000621,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 10,000.00","R$ 10,000.00","R$ 9,921.16",1
2026160101NE000622,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 10,000.00","R$ 90,000.00","R$ 18,366.32",3
2026160101NE000623,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539300/2026,"R$ 1,844.85",R$ 0.00,R$ 0.00,0
2026160101NE000624,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 8,850.00","R$ 8,850.00","R$ 8,715.65",1
2026160101NE000625,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539300/2026,"-R$ 1,844.85",R$ 0.00,R$ 0.00,-3.5
2026160101NE000626,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 8,850.00","R$ 8,850.00","R$ 2,101.29",1
2026160101NE000627,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539300/2026,"-R$ 1,844.85",R$ 0.00,R$ 0.00,-3.5
2026160101NE000628,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000629,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000630,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539300/2026,"R$ 1,844.85","R$ 1,844.85",R$ 0.00,3.5
2026160101NE000631,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000632,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 100,000.00","R$ 180,000.00","R$ 19,371.10",2
2026160101NE000633,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 25,000.00","R$ 25,000.00","R$ 23,521.27",1
2026160101NE000634,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 25,000.00","R$ 25,000.00","R$ 22,321.19",1
2026160101NE000635,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539307/2026,"R$ 1,844.85","R$ 1,844.85",R$ 0.00,3.5
2026160101NE000636,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 80,000.00","R$ 310,000.00","R$ 28,370.84",3
2026160101NE000637,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 30,000.00","R$ 70,000.00","R$ 63,676.05",2
2026160101NE000638,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,"R$ 18,842.00","R$ 58,842.00","R$ 57,171.47",2
2026160101NE000639,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000640,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000641,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000642,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,"R$ 11,001.00",R$ 906.37,2
2026160101NE000643,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,"R$ 4,001.00","R$ 3,458.33",2
2026160101NE000644,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,"R$ 4,001.00","R$ 4,001.00",2
2026160101NE000645,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,"R$ 50,001.00","R$ 42,041.76",2
2026160101NE000646,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000647,20/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2041886,R$ 1.00,R$ 1.00,R$ 1.00,1
2026160101NE000648,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539061/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000649,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539063/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000650,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539116/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000651,20/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1539131/2026,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000652,23/02/2026,Sandro Marcelo Araujo da Cunha - SEFA,160101,1,R$ 1.00,R$ 0.00,R$ 0.00,0
2026160101NE000653,23/02/2026,Sandro Marcelo Araujo da Cunha - SEFA,160101,1,-R$ 1.00,R$ 0.00,R$ 0.00,-1
2026160101NE000654,23/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2025/3816894,"R$ 2,165,291.23","R$ 2,165,291.23",R$ 0.00,1
2026160101NE000655,23/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/3798880,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000656,23/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1538831,-R$ 864.75,R$ 0.00,R$ 0.00,-3.5
2026160101NE000657,23/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/1538809,-R$ 864.75,R$ 0.00,R$ 0.00,-3.5
2026160101NE000658,23/02/2026,ADRIANA BATISTA FONSECA,160101,2026/2250242,"R$ 17,338.96","R$ 17,338.96",R$ 0.00,1
2026160101NE000659,23/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2250242,"R$ 86,142.33","R$ 86,142.33",R$ 0.00,5
2026160101NE000660,23/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2250242,"R$ 7,950.21","R$ 7,950.21",R$ 0.00,2
2026160101NE000661,23/02/2026,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2026/2250242,"R$ 73,856.82","R$ 73,856.82",R$ 0.00,8
2026160101NE000662,23/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2250242,"R$ 43,460,438.09","R$ 43,460,438.09",R$ 0.00,11
2026160101NE000663,23/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2250242,"R$ 44,360.79",R$ 0.00,R$ 0.00,-44359.79
2026160101NE000664,23/02/2026,ANTONIO PAULO SOUZA,160101,2026/2250242,"R$ 206,996.50","R$ 206,996.50",R$ 0.00,6
2026160101NE000665,23/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2250242,"-R$ 44,360.79",R$ 0.00,R$ 0.00,-44360.79
2026160101NE000666,23/02/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2250242,"R$ 182,745.72",R$ 0.00,R$ 0.00,0
2026160101NE000667,23/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2250242,"-R$ 182,745.72",R$ 0.00,R$ 0.00,-12
2026160101NE000668,23/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2250242,"R$ 138,384.93","R$ 138,384.93",R$ 0.00,11
2026160101NE000669,23/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2250242,"R$ 11,021.83","R$ 11,021.83",R$ 0.00,1
2026160101NE000670,23/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2250242,"R$ 1,197,987.91","R$ 1,197,987.91",R$ 0.00,4
2026160101NE000671,23/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2250242,R$ 600.00,R$ 600.00,R$ 0.00,1
2026160101NE000672,23/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2250242,"R$ 11,363.00","R$ 11,363.00",R$ 0.00,1
2026160101NE000673,23/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2250242,"R$ 106,968.32","R$ 106,968.32",R$ 0.00,1
2026160101NE000674,23/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2250242,"R$ 276,550.88","R$ 276,550.88",R$ 0.00,1
2026160101NE000675,23/02/2026,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2250242,"R$ 91,254.67","R$ 91,254.67",R$ 0.00,1
2026160101NE000676,23/02/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2250242,"R$ 382,038.01","R$ 382,038.01",R$ 0.00,1
2026160101NE000677,23/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2250242,"R$ 4,545.20","R$ 4,545.20",R$ 0.00,1
2026160101NE000678,23/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2250242,"R$ 2,433.12","R$ 2,433.12",R$ 0.00,1
2026160101NE000679,24/02/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2241471,"R$ 2,542.76","R$ 2,542.76",R$ 499.40,4
2026160101NE000680,24/02/2026,ANTONIO PAULO SOUZA,160101,E-2026/2242954,"R$ 3,714.44","R$ 3,714.44","R$ 1,256.33",5
2026160101NE000681,24/02/2026,EDYJANES ANGELO DA SILVA,160101,E-2026/2248601,"R$ 65,521.88","R$ 65,521.88","R$ 16,380.47",4
2026160101NE000682,24/02/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538946/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
