OrdemBancaria,DatadoPagamento,DocumentodeLiquidacao,CodigoUnidadeGestora,NomeUsuarioQueCriou,Finalidade,Valor
2025160101OB00424,22/01/2025,2025160101DL000263,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 501/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-AEE. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","-R$ 5,265.24"
2025160101OB00425,22/01/2025,2025160101DL000265,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO NF: 392/2024 REF. AQUISIÇÃO DE MERENDA ESCOLAR, PLANO INTERNO 1010008477C, ACAO 282.882, FUNCIONAL PROGRAMA 16101.12.306.1511, ATENDENDO OS PROGRAMAS PNAE: AEE, FUND, EJA, MÉDIO E T.I., CONTRATO 021/2023. CONSIDERANDO O ATESTO DO FISCAL NA ENTREGA DO PRODUTO, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 248,794.48"
2025160101OB00426,22/01/2025,2025160101DL000266,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 501/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-AEE. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 5,265.24"
2025160101OB00427,22/01/2025,2025160101DL000262,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 29,431.57"
2025160101OB00428,22/01/2025,2025160101DL000267,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 502/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-MÉDIO INTEGRAL. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 6,902.00"
2025160101OB00429,22/01/2025,2025160101DL000167,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 4,857.50"
2025160101OB00430,22/01/2025,2025160101DL000268,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 503/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-EJA. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 52,778.33"
2025160101OB00431,22/01/2025,2025160101DL000167,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,R$ 392.40
2025160101OB00432,22/01/2025,2025160101DL000122,160101,ROSEMARY SANTOS DOS REIS,PAGTO DE LOCAÇAÕ DE DEZEMBRO/2024,"R$ 5,804.01"
2025160101OB00433,22/01/2025,2025160101DL000122,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. I.R (LOCAÇAO DE DEZEMBRO/2024),R$ 965.65
2025160101OB00434,22/01/2025,2025160101DL000269,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 524/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-FUNDAMENTAL. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 39,146.00"
2025160101OB00435,22/01/2025,2025160101DL000270,160101,Marcos Roberto Nascimento da Silva,"PGTO. NF: 526/2024, REF. A AQUISIÇÃO DE MERENDA ESCOLAR, PNAE-MÉDIO. CTO.053/2024, REGIÃO DE INTEGRAÇÃO DO GUAJARÁ, PLANO INTERNO 1010008477C, ACAO 282.882, FUNC. PROGRAMATICA 16101.12.306.1511, PROJETO ATIVIDADE 8477. CONSIDERANDO O ATESTO DO FISCAL, A CONFORMIDADE DO NCI E O AUTORIZO SUPERIOR.","R$ 61,075.12"
2025160101OB00436,17/01/2025,2024160101DL019166,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REF. AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF 139/2024 ,REF. AO REAJUSTE FINANCEIRO DA 4ª E 5ª MEDIÇÕES, DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE CURUÁ/PA, RETENÇÃO I.R., CONTRATO: 056/2022, CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 168,395.53"
2025160101OB00437,17/01/2025,2024160101DL019166,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REF. AO PAGAMENTO ATRAVÉS DE OFÍCIO DO I.R./ NF 139/2024 ,DO REAJUSTE FINANCEIRO DA 4ª E 5ª MEDIÇÕES, DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE CURUÁ/PA, RETENÇÃO I.R., CONTRATO: 056/2022, CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 2,045.29"
2025160101OB00438,17/01/2025,2024160101DL019176,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF 878/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE BANNACH/PA, 10ª MEDIÇÃO, RETENÇÃO I.R., CONTRATO: 021/2022, CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 200,942.40"
2025160101OB00439,17/01/2025,2024160101DL019176,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO I.R.- NF 878/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE BANNACH/PA, 10ª MEDIÇÃO, CONTRATO: 021/2022, CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 2,440.60"
2025160101OB00440,17/01/2025,2024160101DL018731,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF: 49/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, 11ª MEDIÇÃO, CONTRATO:060/2022, LOTE: 15, RETENÇÃO ISS / I.R.. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 184,277.09"
2025160101OB00441,17/01/2025,2024160101DL018731,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO I.R.- NF: 49/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, 11ª MEDIÇÃO, CONTRATO:060/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 2,296.29"
2025160101OB00442,17/01/2025,2024160101DL018731,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO ISS- NF: 49/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, 11ª MEDIÇÃO, CONTRATO:060/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 4,783.93"
2025160101OB00443,22/01/2025,2025160101DL000137,160101,FABIANO MOURA DE VASCONCELOS,IRRF,"R$ 9,415.09"
2025160101OB00444,22/01/2025,2024160101DL019075,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 020/2025 DA NF: 616/24, RETENÇÃO IRRF. REAJUSTE CONTARATUAL RELATIVO AS MEDIÇÕES OCORRIDAS EM EXERCÍCIOS ANTERIORES. PERÍODOS: AGOSTO/2022 (EXERCÍCIO 2022); JANEIRO, JUNHO, AGOSTO E SETEMBRO/2023 (EXERCÍCIO 2023). CONSTRUÇÃO DE CRECHE PADRÃO SEDUC NO MUNICÍPIO DE ANANINDEUA/PÁ. CTO. 024/22. CONSIDERANDO A NOTA TÉCNICA DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.","R$ 161,693.87"
2025160101OB00445,22/01/2025,2024160101DL019075,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 020/2025 DO IRRF DA NF: 616/24, REF. AO REAJUSTE CONTARATUAL RELATIVO AS MEDIÇÕES OCORRIDAS EM EXERCÍCIOS ANTERIORES. PERÍODOS: AGOSTO/2022 (EXERCÍCIO 2022); JANEIRO, JUNHO, AGOSTO E SETEMBRO/2023 (EXERCÍCIO 2023). CONSTRUÇÃO DE CRECHE PADRÃO SEDUC NO MUNICÍPIO DE ANANINDEUA/PÁ. CTO. 024/22. CONSIDERANDO A NOTA TÉCNICA DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.","R$ 1,963.89"
2025160101OB00446,22/01/2025,2025160101DL000249,160101,Marcos Roberto Nascimento da Silva,"PGTO. IRRF DA NF: 1773/24, REF. AQUISIÇÃO DE MERENDA ESCOLAR, CTO. 078/2024. CONSIDERANDO A NOTA TÉCNICA E O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 3,295.37"
2025160101OB00447,22/01/2025,2025160101DL000054,160101,batch,IR.,"-R$ 1,036.34"
2025160101OB00448,22/01/2025,2025160101DL000130,160101,batch,"PGT INSS, KAPA, MEDIO, CONTRATO: 016/24, OUTUBRO. PROCESSO: 1242388/24.","-R$ 160,126.09"
2025160101OB00449,23/01/2025,2025160101DL000054,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 1,036.34"
2025160101OB00450,23/01/2025,2025160101DL000271,160101,GENNYSON CLAUDIO PINTO BARBOSA,PAGTO..REF.NF.2022521.CTO.015/24.DEZ/2024.,"R$ 1,213,090.78"
2025160101OB00451,23/01/2025,2025160101DL000272,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO..REF.NF.2022520.CTO.015/24.DEZ/2024.,"R$ 567,433.91"
2025160101OB00452,23/01/2025,2025160101DL000271,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.2022521.,"R$ 67,244.50"
2025160101OB00453,23/01/2025,2025160101DL000271,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.IR.NF.2022521.,"R$ 64,554.72"
2025160101OB00454,23/01/2025,2025160101DL000272,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.2022520.,"R$ 31,454.21"
2025160101OB00455,23/01/2025,2025160101DL000163,160101,LUIZ GERALDO FERREIRA CARDOSO,PAGAMENTO DO MÊS DE DEZEMBRO/24 RESTO A PAGAR.,"R$ 7,714.58"
2025160101OB00456,23/01/2025,2025160101DL000130,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT KAPA, INSS, MÉDIO, CONTRATO 016/24, DL000130. PROCESSO: 1242388/24.","R$ 160,126.09"
2025160101OB00457,23/01/2025,2025160101DL000272,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.IR.NF.2022520.,"R$ 30,196.04"
2025160101OB00458,23/01/2025,2025160101DL000163,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 1,690.35"
2025160101OB00459,23/01/2025,2024160101DL019256,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.6632.,"R$ 9,749.73"
2025160101OB00460,23/01/2025,2024160101DL019256,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.IR.NF.8632.,"R$ 9,359.74"
2025160101OB00461,23/01/2025,2025160101DL000123,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT INSS, LINK, AGOSTO DE 2024, CONTRATO 053/24, NF 412/24. PROCESSO: 1176852/24.","-R$ 129,846.20"
2025160101OB00462,23/01/2025,2025160101DL000128,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT INSS, KAPA, AGOSTO DE 2024, CONTRATO 016/24, FUNDAMENTAL. PROCESSO: 1242388/24.","-R$ 126,144.93"
2025160101OB00463,23/01/2025,2024160101DL019247,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT INSS, LG, OUTUBRO DE 2024, CONTRATO 203/18, NF 13609 PROCESSO: 2431654","-R$ 122,855.96"
2025160101OB00464,23/01/2025,2024160101DL019246,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT INSS, LG, OUTUBRO DE 2024, CONTRATO 203/18, 13610. PROCESSO: 2431654/24.","-R$ 28,279.88"
2025160101OB00465,23/01/2025,2025160101DL000163,160101,batch,IR.,"-R$ 1,690.35"
2025160101OB00466,24/01/2025,2025160101DL000149,160101,FABIANO MOURA DE VASCONCELOS,PAGTO REF. IR (LOCAÇAO DE DEZEMBRO/2024),"-R$ 1,668.60"
2025160101OB00467,24/01/2025,2025160101DL000163,160101,FRANCISCO CARLOS COSTA DA SILVA,ir de dezembro/24,"R$ 1,690.35"
2025160101OB00468,24/01/2025,2025160101DL000279,160101,FABIANO MOURA DE VASCONCELOS,"PGTO EM RESTOS A PAGAR, REFERÊNCIA DEZEMBRO/2024, CTO. 101/2019, EEEF CENTRO EDUCACIONAL AMAZÔNIA, MUNICÍPIO DE ANANINDEUA","R$ 8,222.03"
2025160101OB00469,24/01/2025,2025160101DL000279,160101,FABIANO MOURA DE VASCONCELOS,IRRF,"R$ 1,668.60"
2025160101OB00470,24/01/2025,2025160101DL000280,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.ALUGUEL DE DEZEMBRO/24 PERIODO DE 01 A 10 EM RESTOS A PAGAR CTO.022/2010 EEEF.FRANCISCO DE ASSIS EM BELÉM,"R$ 2,421.10"
2025160101OB00471,24/01/2025,2025160101DL000281,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.ALUGUEL DE DEZEMBRO/24 PERIODO DE 11 A 30 EM RESTOS A PAGAR CTO.022/2010 EEEF.FRANCISCO DE ASSIS EM BELÉM,"R$ 3,896.12"
2025160101OB00472,24/01/2025,2025160101DL000281,160101,FRANCISCO CARLOS COSTA DA SILVA,IR DE DEZEMBRO/24,R$ 946.08
2025160101OB00474,24/01/2025,2025160101DL000163,160101,batch,ir de dezembro/24,"-R$ 1,690.35"
2025160101OB00475,27/01/2025,2025160101DL000123,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, LINK, AGOSTO DE 2024, CONTRATO 053/24, NF 412. PROCESSO: 1176852/24.","R$ 35,412.60"
2025160101OB00476,27/01/2025,2025160101DL000169,160101,PAULO JORGE BRITO BORGES,PGT. ISS NF.7293/OUT/24 - ANANINDEUA,"R$ 28,775.54"
2025160101OB00477,27/01/2025,2025160101DL000138,160101,PAULO JORGE BRITO BORGES,PGT. ISS NF.7295/OUT/24 - ANANINDEUA,"R$ 28,489.50"
2025160101OB00478,27/01/2025,2025160101DL000169,160101,PAULO JORGE BRITO BORGES,PGT. ISS NF.7294/OUT/24 - BELÉM,"R$ 6,414.87"
2025160101OB00479,27/01/2025,2025160101DL000123,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, LINK, NF 412/24, CONTRATO 053/24, AGOSTO DE 2024. PROCESSO: 1176852/24.","R$ 147,552.50"
2025160101OB00480,27/01/2025,2024160101DL019122,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, KAPA, CONTRATO 229/18, NF 11713616 A 11713619, 11713612 A 11713615. SETEMBRO DE 2024. PROCESSO: 1199420/24.","R$ 18,356.84"
 , ,2024160101DL019125,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, KAPA, CONTRATO 229/18, NF 11713616 A 11713619, 11713612 A 11713615. SETEMBRO DE 2024. PROCESSO: 1199420/24.","R$ 21,026.34"
2025160101OB00481,27/01/2025,2025160101DL000282,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS. NF.8258.BELEM.,"R$ 10,549.80"
2025160101OB00482,27/01/2025,2025160101DL000282,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8259.ananindeua.,"R$ 9,076.49"
2025160101OB00483,27/01/2025,2025160101DL000282,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8260.BENEVIDES..,R$ 950.40
2025160101OB00484,27/01/2025,2025160101DL000291,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.DE DEZEMBRO/24 EM RESTOS A PAGAR CTO.024/2023 EEEM.LUIZ GUALBERTO PIMENTEL DOM ELISEU,"R$ 15,620.48"
2025160101OB00485,27/01/2025,2025160101DL000291,160101,LUIZ GERALDO FERREIRA CARDOSO,IR.,"R$ 4,474.91"
2025160101OB00486,27/01/2025,2025160101DL000282,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8261.BAIAO.,"R$ 1,900.79"
2025160101OB00487,27/01/2025,2025160101DL000282,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8262.BRAGANÇA.,R$ 950.40
2025160101OB00488,27/01/2025,2025160101DL000282,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8263.CAMETÁ.,"R$ 1,900.79"
2025160101OB00490,27/01/2025,2025160101DL000282,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8266.PARAUAPEBAS.,"R$ 15,538.40"
2025160101OB00491,27/01/2025,2025160101DL000169,160101,PAULO JORGE BRITO BORGES,PGT. IR NF.7294/OUT/24,"R$ 33,782.79"
2025160101OB00492,27/01/2025,2025160101DL000138,160101,PAULO JORGE BRITO BORGES,PGT. IR NF.7293/OUT/24,"R$ 27,349.92"
2025160101OB00493,27/01/2025,2025160101DL000292,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8251.BELEM.,"R$ 5,702.38"
2025160101OB00494,27/01/2025,2025160101DL000292,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8252.ananindeua.,"R$ 3,374.11"
2025160101OB00495,27/01/2025,2025160101DL000292,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8259.BENEVIDES.,"R$ 2,328.28"
2025160101OB00496,27/01/2025,2025160101DL000292,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8254.BRAGANÇA.,"R$ 1,377.88"
2025160101OB00497,27/01/2025,2025160101DL000128,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, KAPA, CONTRATO 016/24, OUTUBRO DE 2024. PROCESSO: 1242388/24.","R$ 55,045.06"
 , ,2025160101DL000130,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, KAPA, CONTRATO 016/24, OUTUBRO DE 2024. PROCESSO: 1242388/24.","R$ 69,873.20"
2025160101OB00498,27/01/2025,2025160101DL000292,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8256.MOCAJUBA.,"R$ 2,328.28"
2025160101OB00499,27/01/2025,2025160101DL000292,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8257.SALINOPOLIS.,"R$ 1,045.83"
2025160101OB00500,27/01/2025,2025160101DL000139,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, OUTUBRO DE 2024, CONTRATO 033/19, NF 11713690/25. PROCESSO:","R$ 24,462.97"
2025160101OB00501,27/01/2025,2025160101DL000139,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, NF 11713691/24, CONTRATO 033/19, OUTUBRO DE 2024. PROCESSO: 1241970/24.","R$ 18,129.67"
2025160101OB00502,27/01/2025,2025160101DL000067,160101,PAULO JORGE BRITO BORGES,PGT. IR 11 DIAS OUT/24,"R$ 1,689.54"
2025160101OB00503,27/01/2025,2025160101DL000295,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8105.BELEM.,"R$ 5,702.38"
2025160101OB00504,27/01/2025,2025160101DL000139,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, KAPA, CONTRATO: 033/19, OUTUBRO DE 2024, NF 11713690 E 11713691 DE 2024. PROCESSO: 1241970/24.","R$ 40,888.93"
2025160101OB00505,27/01/2025,2025160101DL000295,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8106.ananindeua.,"R$ 3,374.11"
2025160101OB00506,27/01/2025,2025160101DL000295,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8107.BENEVIDES.,"R$ 2,328.28"
2025160101OB00507,27/01/2025,2025160101DL000027,160101,ELIANE CRISTINA DA CUNHA LEAL,"REGULARIZAÇÃO DO PAGAMENTO REGISTRADO EM RESTOS A PAGAR, PRESTAÇÃO DE SERVIÇO EM DEZEMBRO/2024 - ENSINO FUNDAMENTAL","R$ 22,182.52"
2025160101OB00508,27/01/2025,2025160101DL000296,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8112.BELEM.,"R$ 10,549.80"
2025160101OB00509,27/01/2025,2025160101DL000296,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8113.ananindeua.,"R$ 9,076.49"
2025160101OB00510,27/01/2025,2025160101DL000296,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.8114.BENEVIDES.,R$ 950.40
2025160101OB00511,27/01/2025,2025160101DL000297,160101,MARCIA MARIA DA SILVA ARAUJO,DIARIAS PRD 105789 27 A 30/ 01/ 2025 ORIXIMINA - SANTAREM,R$ 864.75
2025160101OB00512,27/01/2025,2025160101DL000010,160101,PAULO JORGE BRITO BORGES,pgt. iss belem-rio,"R$ 10,693.46"
2025160101OB00513,27/01/2025,2025160101DL000010,160101,PAULO JORGE BRITO BORGES,pgt. iss br,"R$ 13,016.19"
2025160101OB00514,27/01/2025,2025160101DL000010,160101,PAULO JORGE BRITO BORGES,"pgt, iss br","R$ 15,368.56"
2025160101OB00515,27/01/2025,2025160101DL000009,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, LG, OUTUBRO DE 2024, CONTRATO 058/24, NF 13607/24. PROCESSO: 1242584/24.","R$ 36,246.96"
2025160101OB00516,27/01/2025,2025160101DL000009,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, LG, CONTRATO 058/24, NF 13608/24, OUTUBRO DE 2024. PROCESSO: 1242584/24.","R$ 13,602.26"
2025160101OB00517,27/01/2025,2025160101DL000299,160101,MARCIA MARIA DA SILVA ARAUJO,DIARIAS PRD 105787 COLAB EVENT 27 A 30- 01- 2025 MARABA - BELEM,R$ 864.75
2025160101OB00518,27/01/2025,2025160101DL000298,160101,LEA FERREIRA DA SILVA,PAG REF DIARIAS COLAB. EV. PRD 105783 PER 27 A 30/01/25 MUN BELEM/CAPITAO POÇO,R$ 864.75
2025160101OB00519,27/01/2025,2025160101DL000009,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, LG, OUTUBRO DE 2024, CONTRATO 058/24, NF 13607 E 13608 DE 2024. PROCESSO: 1242584/24.","R$ 47,855.25"
2025160101OB00520,27/01/2025,2025160101DL000300,160101,ELIANE CRISTINA DA CUNHA LEAL,LIQUIDAÇÃO DE DIÁRIA PARA COLABORADOR EVENTUAL. OBJETIVO: PARTICIPAR DE GRUPO DE TRABALHO DO PROJETO DE LEI DA POLÍTICA ESTADUAL DE EDUCAÇÃO INDÍGENA ESCOLAR - DECRETO Nº 4. 430 - 21/01/2025. PRD. 105797 DATA: 27 A 30/01/2025 TRAJETO: SÃO FELIX DO XINGU/NARABÁ/BELÉM/MARABÁ/SÃO FELIX DO XINGU,R$ 864.75
2025160101OB00521,27/01/2025,2025160101DL000301,160101,ELIANE CRISTINA DA CUNHA LEAL,Pagamento Participar de grupo de trabalho do Projeto de Lei da Política Estadual de Educação Indígena Escolar - Decreto Nº 4. 430 - 21/01/2025. PRD.105795 DATA: 27 A 30/01/2025 TRAJETO: SÃO FELIX DO XINGU/MARABÁ/BELÉM/MARABÁ/SÃO FÉLIX DO XINGU,R$ 864.75
2025160101OB00522,27/01/2025,2025160101DL000302,160101,ELIANE CRISTINA DA CUNHA LEAL,"LIQUIDAÇÃO DE DIÁRIA PARA COLABORADOR EVENTIAL, PARA PARTICIPAR DE GRUPO DE TRABALHO DO PROJETO DE LEI DA POLÍTICA ESTADUAL DE EDUCAÇÃO INDÍGENA ESCOLAR - DECRETO Nº 4. 430 - 21/01/2025. LOCAL: NOVO PROGRESSO / SANTARÉM / BELÉM / SANTARÉM / NOVO PROGRESSO PERÍODO: 27 A 30/01/2025 PRD: 105805 TRAJETO: ALTAMIRA/BELEM/ALTAMIRA",R$ 864.75
2025160101OB00523,27/01/2025,2025160101DL000293,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. FOPAG DE JANEIRO/2025,"R$ 2,269,179.21"
2025160101OB00524,27/01/2025,2025160101DL000294,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. FOPAG DE JANEIRO/2025,"R$ 321,020.01"
2025160101OB00525,27/01/2025,2025160101DL000304,160101,ELIANE CRISTINA DA CUNHA LEAL,"PARA PARTICIPAR DE GRUPO DE TRABALHO DO PROJETO DE LEI DA POLÍTICA ESTADUAL DE EDUCAÇÃO INDÍGENA ESCOLAR - DECRETO Nº 4. 430 - 21/01/2025. LOCAL: JACAREACANGA / BELÉM / JACAREACANGA PERÍODO: 27 A 30/01/2025 VALOR: R$ 864,75 PRD: 105785",R$ 864.75
