OrdemBancaria,DatadoPagamento,DocumentodeLiquidacao,CodigoUnidadeGestora,NomeUsuarioQueCriou,Finalidade,Valor
2026160101OB03122,19/02/2026,2026160101DL000667,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE ISS / NF 114 / PM DE PARAUAPEBAS,"R$ 183,801.45"
2026160101OB03123,19/02/2026,2026160101DL000730,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 11715872/2026, REFERENTE AO CONTRATO Nº 022/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 1,334.99"
2026160101OB03124,19/02/2026,2026160101DL000730,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 11715874/2026, REFERENTE AO CONTRATO Nº 022/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 1,779.99"
2026160101OB03125,19/02/2026,2026160101DL000667,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DE IR / NF 114,"R$ 88,224.69"
2026160101OB03126,19/02/2026,2026160101DL000730,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 11715875/2026, REFERENTE AO CONTRATO Nº 022/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 2,892.49"
2026160101OB03127,19/02/2026,2026160101DL000954,160101,LEA FERREIRA DA SILVA,"PAG DIARIAS PRD 109474 PER 24 Á 25/02/26 BELÉM/OURÉM ( DESL. REALIZAR VISTORIA PARA ATUALIZAÇÃO ADEQUAÇÃO DOS PROJETOS ARQUITETÔNICOS e COMPLEMENTARES COM O OBJETIVO DE ELABORAÇÃO DE NOVO CERTAME LICITATORIO PARA CONCLUSÃO DA QUADRA, COBERTURA, VESTIÁRIO DA E.E.E.F.M IRMÃ SANCHA AUGUSTA DE SOUZA E SILVA NA CIDADE DE OURÉM , CONFORME O TERMO DE REPACTUAÇÃO 2406 FIRMADO COM O FNDE )",R$ 370.61
2026160101OB03128,19/02/2026,2026160101DL000955,160101,PEDRO GOMES DA SILVA JUNIOR,PGTO.ALUGUEL DE JANEIRO/26 CTO.070/2025 UNID.TEC.ESPECIALIZADA MARLI ALMEIDA FONTINELE DA COSTA,"R$ 11,762.21"
2026160101OB03129,19/02/2026,2026160101DL000956,160101,PEDRO GOMES DA SILVA JUNIOR,PGTO.ALUGUEL DE JANEIRO/26 CTO.036/2023 EE.COLONIA FIDELES,"R$ 15,539.46"
2026160101OB03130,19/02/2026,2026160101DL000641,160101,TAYNÁ DE SOUZA NASCIMENTO,REF. RET. ISS PROC. 20262141664 MÉDIO,"R$ 1,287.00"
2026160101OB03131,19/02/2026,2026160101DL000641,160101,TAYNÁ DE SOUZA NASCIMENTO,REF. RET. ISS PROC. 20262141664 MÉDIO,"R$ 1,716.00"
2026160101OB03132,19/02/2026,2026160101DL000641,160101,TAYNÁ DE SOUZA NASCIMENTO,REF. RET. ISS PROC. 20262141664 MÉDIO,"R$ 6,220.50"
2026160101OB03135,19/02/2026,2026160101DL000950,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO DAS NOTAS FISCAIS: 3131 A 3134/2026, REF. AOS SERVIÇOS DE MANUTENÇÃO PREDIAL, PREVENTIVA E CORRETIVA EM DIVERAS ESCOLAS, LOCALIZADAS NOS MUNICÍPIOS DE BELÉM E BRAGANÇA - PA, RETENÇÕES INSS, IRRF E ISS, CTO. 040/2023. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 2,705,676.10"
2026160101OB03137,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9442/2026, REFERENTES AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 1,412.40"
2026160101OB03139,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9444/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 2,354.00"
2026160101OB03140,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9447/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.",R$ 428.00
2026160101OB03143,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9449/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.",R$ 428.00
2026160101OB03144,19/02/2026,2026160101DL000961,160101,PEDRO GOMES DA SILVA JUNIOR,pgto.ALUGUEL DE 01 A 26 JANEIRO/26 CTO.001/2016 EEM.CARANANDUBA,"R$ 4,549.74"
2026160101OB03149,19/02/2026,2026160101DL000950,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO IR DAS NOTAS FISCAIS: 3131 A 3134/2026, REF. AOS SERVIÇOS DE MANUTENÇÃO PREDIAL, PREVENTIVA E CORRETIVA EM DIVERAS ESCOLAS, LOCALIZADAS NOS MUNICÍPIOS DE BELÉM E BRAGANÇA - PA, CTO. 040/2023. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 35,757.81"
2026160101OB03151,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO NOTAS FISCAIS 8220, 8221, 8222, 8223, 8224, 8225, 8226, 8227, 8228, 8229, 8230, 8231, 8232, 8233, 8334, 8235, 8233, 8234, 8235, 8236, 8237, 8238, 8239, 8240, 8241 E 8242 (ENSINO FUNDAMENTAL).","R$ 601,968.70"
2026160101OB03154,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9440/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 5,178.80"
2026160101OB03155,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9441/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 1,883.20"
2026160101OB03156,19/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,"PGTO DAS NOTAS FISCAIS 8243, 8244, 8244, 8245, 8246, 8247, 8248, 8249, 8250, 8251, 8252, 8253, 8254, 8255, 8256, 8257, 8258, 8259, 8260, 8261, 8262 E 8303 (ENSINO MÉDIO).","R$ 709,795.68"
2026160101OB03157,19/02/2026,2026160101DL000950,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO INSS DAS NOTAS FISCAIS: 3131 A 3134/2026, REF. AOS SERVIÇOS DE MANUTENÇÃO PREDIAL, PREVENTIVA E CORRETIVA EM DIVERAS ESCOLAS, LOCALIZADAS NOS MUNICÍPIOS DE BELÉM E BRAGANÇA - PA, CTO. 040/2023. CONSIDERANDO A ANÁLISE DA CLIQ, QUE NÃO APRESENTOU IMPEDIMENTO À SUA EXECUÇÃO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR PARA PAGAMENTO.","R$ 163,890.07"
2026160101OB03159,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9443/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 2,354.00"
2026160101OB03161,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9445/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.",R$ 941.60
2026160101OB03162,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9446/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 2,568.00"
2026160101OB03163,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9448/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.",R$ 856.00
2026160101OB03164,19/02/2026,2026160101DL000868,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO ISS DA NOTA FISCAL 9450/2026, REFERENTE AO CONTRATO Nº 020/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.",R$ 428.00
2026160101OB03165,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8222.,R$ 634.38
2026160101OB03166,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8223.,R$ 538.68
2026160101OB03167,19/02/2026,2026160101DL000963,160101,LEA FERREIRA DA SILVA,PAG DIARIAS PRD 109547 PER 19 Á 23/02/26 MUN. BELÉM/TOMÉ-AÇU ( DESL PARA ATUAR NA ORGANIZAÇÃO E LOGÍSTICA PARA INAUGURAÇÃO DA CRECHE VITAL LOPES FERREIRA NO MUN. DE TOMÉ-AÇU PREVISTA PARA O DIA 23/02/26 ),"R$ 1,111.82"
2026160101OB03168,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8229.,R$ 692.26
2026160101OB03169,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8230.,"R$ 3,710.60"
2026160101OB03170,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8232.,"R$ 1,442.40"
2026160101OB03171,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8233.,R$ 422.92
2026160101OB03172,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8234.,R$ 422.92
2026160101OB03173,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8235.,R$ 422.92
2026160101OB03174,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8236.,"R$ 3,692.83"
2026160101OB03175,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8238.,R$ 750.14
2026160101OB03181,19/02/2026,2026160101DL000612,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS. NF.9322. BELEM.,"R$ 31,531.50"
2026160101OB03183,19/02/2026,2026160101DL000612,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS. NF.9323. ANANINDEUA.,"R$ 2,788.50"
2026160101OB03190,19/02/2026,2026160101DL000613,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS. NF.9324. BELEM.,"R$ 41,398.50"
2026160101OB03192,19/02/2026,2026160101DL000613,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO. RET. ISS. NF.9325. ANANINDEUA.,"R$ 1,072.50"
2026160101OB03196,19/02/2026,2026160101DL000960,160101,LEANDRO NISSIM MEYR TOBELEM,PGT ALUGUEL CTO 039/2010 JAN/26 EE PRATINHA II,"R$ 21,218.31"
2026160101OB03198,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8240.,"R$ 1,057.30"
2026160101OB03206,19/02/2026,2026160101DL000910,160101,PEDRO GOMES DA SILVA JUNIOR,INSS,"R$ 58,221.65"
2026160101OB03208,19/02/2026,2026160101DL000910,160101,PEDRO GOMES DA SILVA JUNIOR,IRRF,"R$ 35,443.05"
2026160101OB03210,19/02/2026,2026160101DL000911,160101,PEDRO GOMES DA SILVA JUNIOR,INSS,"R$ 30,869.65"
2026160101OB03212,19/02/2026,2026160101DL000911,160101,PEDRO GOMES DA SILVA JUNIOR,IR,"R$ 18,366.47"
2026160101OB03214,19/02/2026,2026160101DL000964,160101,LEA FERREIRA DA SILVA,"PAG DIARIAS PRD 109565 PER 22 Á 24/02/26 MUN. BELÉM/TOMÉ-AÇU ( DESL. ASSESSORIA DE CERIMONIAL NA PARTICIPAÇÃO DO SECRETÁRIO DE ESTADO DE EDUCAÇÃO SR. RICARDO SEFER, PARA INAUGURAÇOES CENTRO DE REFERENCIA EM EDUCAÇÃO INFANTIL VITAL FERREIRA NO PROGRAMA CRECHE POR TODO O PARÁ E DAS ESCOLAS ESTADUAL PROFº ´FÁBIO LUZ _",R$ 617.68
2026160101OB03218,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8227.,"R$ 2,615.47"
2026160101OB03222,19/02/2026,2026160101DL000927,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8242.,"R$ 3,614.90"
2026160101OB03226,19/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8257.,"R$ 4,845.84"
2026160101OB03230,19/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8258.,"R$ 1,538.10"
2026160101OB03232,19/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8259.,R$ 692.25
2026160101OB03235,19/02/2026,2026160101DL000905,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 32650, 32652 A 32663, 32665 A 32669, 32671 E 32672/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 008/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 322,122.35"
 , ,2026160101DL000907,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 32650, 32652 A 32663, 32665 A 32669, 32671 E 32672/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 008/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 106,600.69"
2026160101OB03236,19/02/2026,2026160101DL000954,160101,batch,"PAG DIARIAS PRD 109474 PER 24 Á 25/02/26 BELÉM/OURÉM ( DESL. REALIZAR VISTORIA PARA ATUALIZAÇÃO ADEQUAÇÃO DOS PROJETOS ARQUITETÔNICOS e COMPLEMENTARES COM O OBJETIVO DE ELABORAÇÃO DE NOVO CERTAME LICITATORIO PARA CONCLUSÃO DA QUADRA, COBERTURA, VESTIÁRIO DA E.E.E.F.M IRMÃ SANCHA AUGUSTA DE SOUZA E SILVA NA CIDADE DE OURÉM , CONFORME O TERMO DE REPACTUAÇÃO 2406 FIRMADO COM O FNDE )",-R$ 370.61
2026160101OB03237,19/02/2026,2026160101DL000941,160101,batch,"PAGTO.DE DIÁRIA PRD.109503 PERÍODO 24 À 25/02/2026 LOCAL BELÉM/OURÉM/BELÉM. Objetivo: Realizar vistoria para atualização e adequação dos projetos arquitetônicos e complementares com o objetivo de elaboração de novo certame licitatório para conclusão da Quadra coberta com vestiários da EEEFM IRMÃ SANCHA AUGUSTA DE SOUZA E SILVA, na cidade de Ourém-PA, conforme o termo de repactuação 2406 firmado com o FNDE.",-R$ 370.61
2026160101OB03238,19/02/2026,2026160101DL000901,160101,batch,PAGAMENTO DE IMPOSTO DE RENDA JANEIRO/26.,"-R$ 1,680.00"
2026160101OB03239,20/02/2026,2026160101DL000905,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 32650, 32652 A 32663, 32665 A 32669, 32671 E 32672/2026, REFERENTES AO CONTRATO Nº 008/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 44,739.14"
 , ,2026160101DL000907,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO INSS DAS NOTAS FISCAIS 32650, 32652 A 32663, 32665 A 32669, 32671 E 32672/2026, REFERENTES AO CONTRATO Nº 008/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 14,805.69"
2026160101OB03240,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8243.,"R$ 1,115.18"
2026160101OB03241,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8248.,"R$ 1,500.28"
2026160101OB03242,20/02/2026,2026160101DL000905,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 32650, 32652 A 32663, 32665 A 32669, 32671 E 32672/2026, REFERENTES AO CONTRATO Nº 008/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 19,522.49"
 , ,2026160101DL000907,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DO IRRF DAS NOTAS FISCAIS 32650, 32652 A 32663, 32665 A 32669, 32671 E 32672/2026, REFERENTES AO CONTRATO Nº 008/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 6,460.61"
2026160101OB03243,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8249.,"R$ 1,769.62"
2026160101OB03244,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8251.,"R$ 1,230.94"
2026160101OB03245,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8252.,R$ 808.02
2026160101OB03246,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8253.,R$ 961.60
2026160101OB03247,20/02/2026,2026160101DL000901,160101,FRANCISCO CARLOS COSTA DA SILVA,IR DE JANEIRO/26,"R$ 1,680.00"
2026160101OB03248,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8254.,"R$ 1,442.40"
2026160101OB03250,20/02/2026,2026160101DL000887,160101,ELIAS SOBRINHO LIMA,REFERENTE RETENÇÃO DE ISS NF 8297 ANANINDEUA,"R$ 17,507.13"
2026160101OB03251,20/02/2026,2026160101DL000641,160101,TAYNÁ DE SOUZA NASCIMENTO,REF. RET. ISS PROC. 20262141664 MÉDIO,"R$ 1,072.50"
2026160101OB03252,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8255.,"R$ 1,230.94"
2026160101OB03253,20/02/2026,2026160101DL000887,160101,ELIAS SOBRINHO LIMA,REFERENTE RETENÇÃO DE ISS NF 8298 BENEVIDES,"R$ 2,424.06"
2026160101OB03254,20/02/2026,2026160101DL000928,160101,PEDRO GOMES DA SILVA JUNIOR,"PGTO. AQUISIÇÃO MATERIAL PEDAGÓGICO DE EDUCAÇÃO FINANCEIRA E EMPREENDEDORISMO OBJETIVA DESENVOLVER O PROJETO DE VIDA PREVISTO NA BASE NACIONAL COMUM CURRICULAR (BNCC)PARA TODOS OS ESTUDANTES NA ETAPA DE ENSINO FUNDAMENTAL ANOS FINAIS (6º, 7º, 8º E 9ºANOS)-NF 35- CONTRATO Nº 089/2025, REFERENTE AO PAGAMENTO DE FEVEREIRO DE 2026 A 3ºPARCELA-PROCESSO 20262181868","R$ 5,185,271.00"
2026160101OB03255,20/02/2026,2026160101DL000887,160101,ELIAS SOBRINHO LIMA,REFERENTE RETENÇÃO DE ISS NF 9300 BELÉM,"R$ 3,770.76"
2026160101OB03256,20/02/2026,2026160101DL000928,160101,PEDRO GOMES DA SILVA JUNIOR,IR,"R$ 62,979.00"
2026160101OB03257,20/02/2026,2026160101DL000887,160101,ELIAS SOBRINHO LIMA,REFERENTE RETENÇÃO DE ISS NF 8299 SANTA BÁRBARA DO PARÁ,"R$ 2,154.72"
2026160101OB03258,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8261.,R$ 634.38
2026160101OB03259,20/02/2026,2026160101DL000933,160101,VIVIANE DOS SANTOS BARREIRA RIBEIRO,ISS NFS-E 8262.,R$ 269.34
2026160101OB03260,20/02/2026,2026160101DL000909,160101,Marcos Roberto Nascimento da Silva,"O PAGAMENTO DAS NOTAS FISCAIS 32636 A 32649/2026, COM RETENÇÕES DE INSS, IRRF E ISS, REFERENTES AO CONTRATO Nº 012/2025, CONCERNENTES À PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS NO MÊS DE JANEIRO DE 2026, SERÁ REALIZADO CONSIDERANDO A ANÁLISE DA CLIQ PARA FINS DE PAGAMENTO, O ATESTO DO FISCAL DO CONTRATO, A CONFORMIDADE DO NCI E A AUTORIZAÇÃO SUPERIOR.","R$ 34,975.94"
